node_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27
89,-0.118885,2.090009,1.607257,0.488694,1.995406,-2.057854,-0.448697,1.875228,1.677781,-0.141169,0.947008,3.228409,1.509532,0.694046,-0.694324,1.614928,2.338197,0.745425,-0.157213,1.03266,2.553907,-0.381486,1.348097,-2.049927,0.041219,0.597322,0.318177,-1.088983
90,2.517649,6.450667,4.707063,6.843936,4.135674,0.596372,5.243213,4.316682,5.64756,3.216432,0.427283,0.672801,1.776139,0.387276,-1.496897,0.511221,0.4675,0.026986,0.39486,-0.23749,3.121119,0.629614,1.391828,-0.372863,1.61147,1.193739,-0.946067,-0.992645
91,0.180925,-1.344618,1.198991,1.282676,-1.85222,-0.939025,-0.327846,-0.018273,-0.369549,1.423453,-1.053997,-2.619892,-0.80239,-1.063797,1.290511,0.1678,-1.875236,-1.516246,-0.746211,0.084504,0.633586,-0.014802,-1.002495,1.106148,0.109204,-0.347466,-2.618379,0.843392
92,5.220337,3.771231,3.751543,-0.349853,4.981277,6.944298,3.138544,3.791077,3.496346,3.656192,-0.676538,2.79507,-0.133191,0.328983,1.266704,0.869594,1.500986,1.230878,-1.387946,0.27611,-1.208587,-0.962062,-1.259807,-0.513171,-2.370844,-1.315561,1.866955,0.272796
93,5.734097,3.402782,3.471543,6.27007,1.86919,3.353299,4.822017,3.933493,4.425896,4.699726,-0.344772,-1.439639,-0.911835,-0.070416,1.418601,0.422471,-2.173187,-2.192472,-0.24197,-0.639965,1.155275,-0.442776,-0.844565,-1.280206,0.862022,-1.310045,-2.487924,0.657058
94,0.359546,1.488037,0.554703,1.242714,0.563367,-1.276226,0.754493,1.084093,0.323906,-0.689923,1.708778,0.869815,1.579403,1.727104,-0.647194,0.598872,-0.197076,-1.10985,0.705849,0.663105,1.145923,-0.482927,-0.361658,-0.522266,0.802832,-1.246583,0.066093,0.365034
95,4.585089,-0.158755,-0.991191,-1.511198,-4.059586,5.149452,0.13288,-1.809808,-1.516215,-1.175797,1.395363,-3.248623,-2.54578,0.569874,3.992258,0.371837,-3.713363,-3.434593,1.038987,-0.625878,-4.249001,-1.678263,-4.874726,0.309157,-0.948665,-6.749707,-1.407548,3.760265
96,0.970574,-1.88582,-0.969072,-0.947375,-0.731321,1.30605,-1.726139,-0.678908,-0.508052,0.578194,-1.32043,-1.853314,-1.09322,-2.296868,0.404739,-1.125427,-0.49091,0.500729,-0.001678,-0.369762,-1.473361,0.557593,-0.59684,0.784555,-1.726684,1.467345,-0.00559,0.517907
97,-1.799706,-2.374467,0.918766,3.430047,-1.906784,-1.123601,1.882132,-1.293446,-0.528907,1.465851,-1.730791,-2.637143,-1.541959,-0.694495,0.135754,-2.151019,-2.325338,-1.027992,-0.13887,-0.606193,0.731303,1.320886,0.048626,0.381543,0.694686,1.685226,-1.298488,0.63919
98,-1.957727,-2.239702,-1.331738,-1.666893,-1.058979,5.319306,2.435852,-3.26158,-3.780603,-1.673737,2.026178,-0.710194,-0.427085,0.117133,1.491261,-2.533284,-1.908993,0.649942,0.580415,-1.474535,-4.513938,0.798181,-3.288576,2.375162,-0.814197,-3.362122,2.678599,1.283288
99,-0.027847,-3.817461,-0.765185,-0.131788,-3.048505,2.255551,0.575682,-2.926609,-1.725618,0.474402,-1.388286,-2.88814,-1.869696,-0.693407,2.528513,-1.234019,-2.88416,-1.178882,-0.029874,-1.704453,-2.102829,0.5538,-2.219536,0.965484,-0.21534,-1.606323,-0.364473,1.738347
100,8.739914,7.260759,5.397315,0.020152,4.482777,4.912696,2.0211,6.306148,5.938929,4.277738,0.064458,3.108861,-0.237788,1.269085,1.618898,3.732295,2.28674,-0.770381,-1.436223,2.03075,0.11212,-2.786975,-1.127269,-3.064608,-1.556958,-2.771047,-0.791971,0.580423
101,-0.79952,0.082306,0.025918,1.514879,-0.533843,0.214709,1.886654,0.047713,-0.212227,-0.355145,0.933158,-0.726849,0.190968,0.016267,0.338282,-1.383122,-0.517925,-0.647755,-0.106736,-0.654204,-0.141103,0.789691,-0.063488,0.155112,0.765848,-0.779991,-0.110582,-0.071181
102,-0.093287,-2.76168,0.766796,1.907643,-1.34504,-2.295765,-0.191889,-1.519462,-0.074852,2.565463,-3.08043,-1.961932,-2.035321,-0.7345,1.464135,-0.550652,-1.563799,-1.111609,-1.072371,-1.002896,0.354542,0.165427,0.156173,-0.32762,-0.424383,2.91075,-2.220943,0.784466
103,1.513911,1.43173,0.266257,-4.629791,1.736238,1.94944,-2.558472,0.04814,0.785932,-0.126056,-0.618537,2.558483,-0.186797,0.307685,1.356063,1.807752,2.814881,0.76844,-1.455034,1.770307,-1.441364,-2.151735,-0.230605,-1.755143,-1.721736,0.158314,1.759648,0.120984
104,6.23877,3.657135,3.969753,0.650929,4.89949,5.225239,0.662283,4.106742,4.348926,4.931641,-1.79022,1.001134,-1.968824,-1.536935,0.971142,1.653671,1.345963,0.662742,-1.983222,0.735923,-0.436855,-1.763017,0.271337,-1.351587,-2.517741,1.77064,0.395785,0.394154
105,0.314643,1.624095,0.343089,-1.658048,1.96197,-1.757539,-1.835642,1.841846,0.988325,0.62479,-1.406409,3.567087,0.839272,0.440625,-0.747268,1.636734,2.945683,1.437947,-1.20697,1.428641,1.619257,-0.945784,1.887862,-2.063408,-1.181866,1.97572,0.980548,-2.100469
106,3.935901,1.230468,1.049674,-3.76483,1.048412,-0.71338,-3.250736,1.089819,1.710486,0.435193,-1.042801,2.17246,-1.79183,-0.531051,1.955622,3.733362,2.444388,-1.017789,-2.256918,1.999794,1.030213,-2.529193,-0.953793,-3.03166,-2.305663,-0.365682,-0.893924,0.453926
107,2.64567,2.90326,0.66352,-0.645443,1.736815,-1.568558,-2.281419,2.111078,1.702274,-0.26792,0.087299,1.624652,0.970831,0.001035,-0.997943,2.346498,2.858732,-0.158022,-0.046428,1.671483,1.6767,-0.371432,0.505144,-1.111898,-0.253168,0.296477,-1.292644,-1.369218
108,6.72697,0.26183,-1.325277,-2.651086,-1.889294,0.789609,-3.830566,0.189114,1.879723,0.618844,-1.177472,-4.209294,-4.051366,-2.221879,1.950911,1.539997,-0.681477,-2.982139,0.748414,0.459536,-3.161724,-1.31316,-3.202208,-0.354451,-2.891025,-1.857213,-3.529905,1.991454
109,4.644889,4.927179,6.794753,4.777064,2.640865,6.104988,7.775664,2.952074,3.639247,2.071535,0.516343,3.879598,0.749232,3.671156,3.52559,1.694877,-1.503188,-3.266987,-0.53672,0.620248,1.187623,-1.686499,-3.34242,-2.430741,0.759384,-6.141928,-0.882109,2.065212
110,0.724503,0.364635,-1.655783,-1.271696,-0.189361,2.163765,-0.380487,-0.469549,-1.059971,-1.511178,2.101125,-1.200905,0.519835,-0.076007,-0.86246,-1.543547,-0.089839,1.08994,1.07167,-0.515901,-2.860124,0.427455,-0.783544,1.749609,0.34768,-0.932673,1.755217,0.565358
111,-2.121284,-4.025454,-0.437412,0.111306,-2.656548,3.575539,3.826558,-3.023412,-3.588484,-0.440013,0.516426,-2.508469,-1.565442,0.062787,2.15921,-3.777321,-3.843473,-1.20006,0.798077,-1.999527,-2.970036,1.352771,-2.891692,2.73702,0.887504,-3.443409,0.426817,2.145744
112,-0.700543,-1.24347,0.427071,-1.256004,-0.984043,0.412111,0.51537,-1.680899,-0.723906,0.174116,-0.627067,0.496778,0.020076,0.393543,1.286442,-0.524324,-0.282561,-0.306808,-0.946154,-0.311032,0.140467,-0.134688,-0.326936,0.285806,-0.506275,-1.279607,0.478601,1.049934
113,-1.461771,-0.902359,-1.771383,2.396544,-0.177346,0.098986,0.951279,-0.104626,-0.332079,-0.276742,0.10951,-4.172586,-0.338396,-1.390145,-2.476198,-3.211768,-1.690503,-0.194272,0.623561,-1.399923,-1.433516,1.699351,0.770966,2.20145,2.062065,1.475579,-0.900879,-0.233173
114,1.727996,0.333151,-0.429721,-3.953197,2.591292,-0.955195,-4.828925,0.474853,1.512571,1.287142,-1.65496,2.440231,-0.326073,-1.579789,-1.137081,1.886998,4.077478,2.146548,-2.201801,1.17996,-0.198613,-1.397576,1.967382,-0.839177,-3.150001,4.946835,2.314582,-1.899989
115,-2.720532,-3.443029,0.99585,0.558836,0.49973,-1.978574,-0.579494,-1.141944,0.539118,2.483341,-3.48821,0.050952,-1.552634,-1.66738,0.007775,-1.228812,-0.370459,1.771379,-1.477237,-1.744807,0.680425,0.737463,2.573179,0.568443,-0.3883,5.740702,-0.455056,-0.951479
116,5.232451,2.136287,-0.118614,-2.95481,0.101673,-0.598516,-3.680139,1.03039,2.790072,-0.002455,0.106642,-1.240347,-1.948696,-1.925697,1.354577,2.88733,1.240841,-0.848307,-0.801903,1.463711,0.186959,-2.299168,-0.442925,-1.875796,-1.701504,0.40873,-2.211148,0.702793
117,-1.637621,-1.641371,-1.148023,1.741015,-0.962273,0.181001,0.967494,-0.718723,-0.557792,0.186295,0.701003,-2.219424,-0.109589,-1.056167,-0.276379,-2.161517,-1.532044,-0.119565,0.512059,-1.46513,-0.951285,1.509217,0.070375,0.925124,0.994013,-0.326239,-0.879468,0.262848
118,-4.436296,0.219808,-0.932081,0.207174,1.928274,-0.505939,0.948647,-0.017272,-0.876644,0.546547,0.998566,1.289572,2.248488,0.939314,-2.972063,-2.524397,1.674002,2.770023,0.495063,0.180028,0.866746,1.297141,2.726944,2.278336,0.92898,3.030769,2.888971,-1.858123
119,1.973581,1.061799,0.884085,-2.140147,0.374175,-0.425933,-1.751367,0.542369,0.376965,0.242623,-1.13901,0.691586,-0.948431,-0.435373,0.820815,2.016369,1.16564,0.560165,-0.924599,0.604879,0.257432,-1.266318,-0.513362,-0.869046,-1.064742,0.784725,-1.184443,0.098538
120,7.370215,5.277174,5.956527,4.004717,3.579127,2.514585,5.307047,5.25063,6.388284,4.97032,-0.455412,3.625652,0.884178,2.382537,1.677783,3.500243,0.965274,-2.523286,-0.727482,2.34996,2.522398,-2.428743,-0.972885,-3.92869,0.547962,-2.67941,-1.292265,0.559259
121,-0.864461,-1.574498,-0.465104,1.728193,-1.207507,0.62964,1.397211,-0.5981,-0.658045,-0.38681,-0.722624,-3.323697,-0.800119,-0.863043,-0.456167,-2.413876,-2.130244,-0.407382,0.560247,-1.289996,-1.156567,1.145822,0.323216,1.462236,0.918403,0.088012,-0.154541,0.272185
122,1.661093,2.281514,-0.553178,-1.286938,1.830345,-1.470106,-3.531774,1.932076,2.108285,0.437965,-0.066019,1.795759,0.284091,-1.399325,-1.047382,2.422879,3.045068,1.216575,-0.33155,1.95397,0.593636,-0.908277,1.916146,-1.035944,-1.675078,2.161591,0.070033,-1.492647
123,-0.053134,4.274076,2.264227,1.108427,2.288355,-1.82912,-0.059466,1.751845,1.308773,0.270895,1.361112,3.056116,2.48608,2.643105,-2.055296,1.5362,2.521897,0.93511,0.574795,1.494568,3.982051,-0.478558,3.115069,-1.631197,0.731401,0.981548,1.057126,-1.937666
124,5.194388,5.751209,3.811485,0.220147,6.147648,4.960137,-0.085621,5.615387,5.776411,3.486953,0.147947,3.098707,0.361337,-1.054969,-1.544062,2.083196,3.578855,1.935373,-0.565075,1.328724,-0.074882,-0.682246,1.291613,-1.063226,-2.16315,1.878319,1.849281,-1.853582
125,-2.887789,-1.266459,-0.639225,-1.379153,0.486812,4.007564,3.265854,-2.310386,-2.949277,-1.721563,1.816931,2.143072,1.092364,1.743207,0.419536,-2.119318,-1.207459,2.195081,0.816052,-0.925194,-1.315306,1.306386,-0.825817,1.255943,0.694182,-2.258697,3.141102,0.070806
126,1.455208,-1.003893,0.779992,-2.691337,-0.018177,1.394457,-1.232182,-0.520492,-0.10186,0.694587,-1.333142,1.288747,-1.104926,0.112118,2.198596,1.44946,0.5116,-0.258527,-1.207255,0.81278,-0.806887,-0.587952,-1.778502,-1.280591,-1.965125,-1.006757,-0.16652,0.673104
127,4.871605,5.353132,5.671885,-0.785419,5.869745,4.182917,3.165771,4.515269,5.114114,3.353624,0.240731,5.372645,0.396509,1.697949,1.292437,2.023106,3.143627,1.122488,-1.619925,1.889533,0.875487,-1.381439,0.025376,-2.418256,-1.378809,-0.690225,2.739528,-0.144604
128,1.500315,2.341113,0.38419,-0.954614,1.152546,-1.063548,-1.98088,1.490704,0.931528,-0.32269,-0.297729,1.419834,0.299215,-0.561912,-0.403202,2.082846,2.444556,0.643754,-0.142031,0.64107,1.174796,-1.090268,0.211845,-1.567302,-0.069334,0.971925,-0.487404,-0.635264
129,3.294582,2.3879,3.184168,5.98398,4.127215,5.678463,5.767448,4.451375,3.469702,4.150312,0.607807,-1.6469,0.635221,-0.546734,-0.707393,-1.384711,-1.044725,-0.018645,0.711793,-1.178991,-0.193795,1.024735,0.723942,1.397781,0.392383,-0.089961,-0.014465,-0.342457
130,-4.807947,2.121462,2.825731,4.77394,0.443164,-2.707073,5.261396,1.232631,0.109048,-0.536347,1.68722,4.688625,3.702742,3.269029,-2.116392,-1.249438,0.199261,-0.166793,0.726984,0.435118,5.315197,0.928207,2.448864,-0.291709,3.70062,-1.985639,0.48957,-1.37233
131,0.300784,3.331976,-1.321704,-1.496833,3.281433,-0.586658,-3.591005,2.538822,1.516815,-0.736646,0.58815,1.898329,2.433982,-0.907163,-3.160459,0.784326,3.9776,2.944924,1.006993,1.970717,1.211508,-0.08432,2.903097,-0.203834,-0.215636,3.587619,2.075562,-2.9725
132,1.113517,1.241408,-0.163527,-4.825618,2.544857,0.56311,-3.579618,0.470782,0.81511,0.154004,-0.137094,3.100018,-0.501138,-0.580091,-0.19821,1.864302,3.461119,1.919748,-1.630004,0.81117,-0.863664,-1.536182,1.069969,-1.334054,-2.079428,2.292038,2.147589,-1.536801
133,-1.262845,-2.987844,1.99349,0.154005,-1.937295,-0.752748,1.147757,-0.856187,-0.850321,0.618259,-2.38959,0.000698,-1.779344,-0.020334,2.447908,-0.057746,-1.868878,-0.243518,-1.310417,-0.910849,0.690029,-0.172398,-0.541574,-0.681451,0.302752,-0.438482,-1.21774,0.929669
134,0.57229,1.437912,-0.082341,1.191668,0.192502,0.176269,0.401375,-0.028703,-0.168599,-1.564092,1.606167,-0.557963,0.579925,-0.111239,-0.274149,0.280726,-0.332662,-1.15351,1.039493,0.302433,0.005543,0.643383,-0.605148,0.250723,0.877825,-2.01605,-0.170108,-0.099711
135,7.694715,9.496849,3.503266,2.821724,6.439732,3.542807,0.953726,7.236685,6.89297,3.163535,1.627639,2.241471,1.150755,1.271823,-1.38149,3.387191,3.638276,-1.05799,0.27329,1.908171,1.332535,-1.978774,0.620763,-2.11943,-0.768462,-1.703078,-0.320821,-0.744216
136,-2.309497,0.217844,0.933367,-0.637518,1.624853,-0.817154,0.57988,-0.075713,-0.259055,0.342357,0.207435,4.16439,2.442306,0.975168,-0.428301,-0.299804,1.604435,2.429123,-1.424062,0.867808,1.425325,0.420782,1.561432,-1.198117,0.480948,1.463385,2.35612,-1.763805
137,6.089726,5.816106,3.728481,4.13668,3.084654,7.184446,5.94569,4.275552,2.301197,0.328909,2.606022,-0.812131,0.551242,1.773048,1.373397,0.225189,-1.713058,-2.666872,1.951799,-0.627425,-1.516594,-0.310513,-3.190401,-0.033655,1.076472,-6.439434,-0.709026,2.351667
138,1.776478,2.365739,0.07246,-1.882328,0.873442,-0.950617,-2.967265,1.598033,1.934413,0.425627,-0.265856,1.222586,0.17385,-0.365554,-0.859076,3.042371,2.39564,0.460457,-0.231473,0.741406,1.227193,-1.389019,1.052466,-1.620216,-0.565622,1.061804,0.162362,-0.933882
139,-3.930195,-0.049431,1.215469,-0.896903,1.452875,0.640826,3.419248,-1.228382,-1.580755,-0.456986,0.71295,4.332633,1.794417,2.948126,0.933261,-0.037451,-0.133472,1.466829,-0.910814,0.031026,1.513417,0.152348,-0.01308,-0.946341,1.424475,-1.776273,2.677418,-0.311639
140,1.639823,4.271079,2.594422,3.484039,5.742211,3.917699,4.237884,4.469651,4.027972,3.812721,0.698138,1.899934,1.138821,0.552444,-0.606907,-0.54641,0.877529,1.144128,0.626104,-0.169046,0.260014,0.761936,1.410082,1.169417,0.304933,1.61651,2.057142,-1.44379
141,2.859756,-0.952029,0.244525,-2.003375,-1.209703,0.462594,-1.173743,-1.120017,0.3419,1.065356,-1.627203,-0.605259,-1.904763,-0.834076,2.308815,0.480067,-0.67768,-1.10402,-0.624171,-0.139485,-1.771559,-0.838145,-1.342625,-0.763245,-1.589395,-0.92586,-0.703348,1.417602
142,-5.02591,-3.418594,-1.590344,-1.023546,1.550166,1.184666,0.412654,-1.867106,-1.425928,0.35814,-0.845026,-0.656412,1.16837,-0.901229,-2.071008,-3.248073,-0.110021,3.391936,0.013836,-1.310429,-0.910402,1.999673,2.29318,2.459899,-0.181176,4.023192,3.199003,-1.787139
143,-2.224773,0.342678,-0.832804,3.995059,-0.984125,-0.286811,3.410927,0.255237,-0.947881,-0.875551,2.858257,-1.633195,1.377758,0.977925,-1.634981,-2.234496,-1.894517,0.149767,2.154076,-1.026423,0.572242,1.233239,0.912314,1.971969,2.616458,-1.944491,-0.030205,-0.191818
144,-2.149645,0.162088,-1.357928,-1.147399,1.276141,1.265292,-0.39354,-0.671421,-0.796022,-1.008815,0.841572,1.158017,1.411817,0.549206,-2.145182,-1.609442,1.340367,2.844767,0.594607,-0.393125,-1.471241,1.27133,0.880512,1.329282,0.209463,1.639138,1.845068,-1.368617
145,-0.522076,-0.734107,-0.949769,0.951909,-1.095238,-0.300013,-0.2847,-0.634257,-0.359366,-0.423615,0.64777,-2.930641,-0.409391,-0.900489,-1.474607,-1.198399,-0.92178,-0.147126,1.104902,-0.474488,-0.856226,1.334402,0.578315,1.290497,0.509482,1.239599,-0.315141,-0.007121
146,2.082524,-2.582917,1.094252,1.81633,-3.077884,1.223883,1.594207,-1.285986,-0.221432,0.249627,-1.373403,-3.76214,-2.647977,-0.055066,3.155713,0.07289,-4.288051,-3.645568,0.242203,-1.393317,-1.496724,-0.864511,-3.890394,-0.196983,-0.08789,-3.611465,-4.287233,2.486656
147,2.136499,1.049585,-2.627753,-1.692439,0.711054,1.753616,-1.966958,0.001192,-0.081692,-1.179059,1.102707,-2.478095,-0.380338,-1.55898,-1.449128,0.374181,0.812779,0.294786,0.829408,0.066985,-2.560428,0.135185,-0.657701,1.346139,-0.653731,-0.669106,0.505114,0.068669
148,-3.038976,-1.359593,0.221508,0.611853,0.584007,-0.526412,0.946216,-0.059735,-0.72984,-0.36886,-0.797483,1.122301,0.397139,0.730233,-1.399378,-1.293053,0.489899,1.934426,-0.698084,-0.106249,0.798636,0.83945,2.218938,0.389432,0.441881,1.696173,1.502785,-0.967721
149,-2.574518,-0.476366,0.892797,0.530917,0.583478,-0.574316,1.788269,-0.152992,-1.064603,-0.689247,-0.142872,2.32503,1.742828,1.333771,-0.651245,-0.564816,0.232582,0.900468,-0.671113,-0.646072,1.901119,0.648158,0.991087,-0.262349,0.547881,-0.36792,2.143046,-0.654075
150,-3.518318,1.684647,0.073786,3.560422,2.267407,-4.262397,-0.716536,2.95246,1.483071,0.663093,0.125679,0.894377,2.52381,-0.380054,-4.309522,-0.467755,2.543781,2.628995,-0.124356,0.53081,2.82822,1.399178,5.165536,0.654818,1.510186,5.282099,0.760968,-4.031216
151,2.134906,3.896254,1.410978,-1.931246,3.42718,-2.717639,-3.760894,2.339799,2.875764,0.725983,-0.503218,3.943081,0.836065,-0.266709,-0.641668,3.895647,4.988331,1.53803,-1.860729,2.767728,2.84936,-2.086432,2.26001,-2.915791,-1.534969,2.759896,0.231678,-2.300575
152,-4.567975,1.307407,-1.969816,-2.347015,3.760764,1.419225,0.039286,-0.315684,-1.426094,-1.051418,1.919811,3.181685,3.519681,-0.123857,-3.900344,-1.659798,3.561642,4.559259,0.673558,-0.194118,0.110853,1.600087,3.685269,1.762394,-0.225113,2.497875,5.480311,-3.386396
153,2.254818,-1.6637,1.58779,2.127628,-2.04578,-4.220695,-0.058283,0.436954,1.280113,2.472949,-3.487672,-2.319734,-1.797565,-1.091767,1.885119,0.355703,-1.798749,-2.680839,-1.11801,-0.377457,1.688069,-0.402511,0.221761,-1.714923,-0.59712,1.537398,-3.570811,0.655777
154,0.834561,1.882536,-0.882403,0.771238,-0.692089,1.534775,-0.383479,0.385479,-0.177546,-0.645477,0.979991,-1.183406,0.853669,-0.645873,-1.271394,-0.489243,0.121331,-0.309576,1.013427,0.385074,-0.814382,0.078267,-0.097846,1.277059,0.244723,-1.202997,0.021592,-0.443612
155,-3.12545,-0.8381,-1.287579,2.097668,-0.376147,2.915804,3.354157,-0.872256,-2.196478,-1.868795,2.360871,-0.199639,1.976467,1.627877,-1.847874,-2.467131,-1.406648,0.570349,1.533088,-1.634773,-1.147155,2.19906,-0.135784,2.106997,1.758613,-2.660283,2.618325,-0.545623
156,3.277089,1.872771,-1.078932,-4.04769,0.799505,2.159785,-1.716094,-0.345718,-0.116236,-1.697123,0.728193,1.119355,-0.271273,0.026373,1.400248,1.783414,0.735029,-0.70324,-0.035792,1.350775,-1.809527,-1.300543,-1.272196,-1.152893,-1.786826,-2.111193,0.893876,0.225924
157,5.127468,3.610117,2.885779,-0.96706,5.176515,7.497174,2.192539,3.104336,2.513925,4.019253,0.252323,0.311528,-0.28902,-0.341505,0.524074,-0.226504,0.687793,2.31759,-0.279905,0.335773,-2.695489,-0.333204,-1.168335,1.133029,-1.487092,-0.909148,2.576123,0.620604
158,2.138302,5.630766,4.486025,6.080608,5.117959,2.68562,4.99884,5.554748,4.915963,4.202249,0.571511,1.526935,2.168698,1.186606,-1.133427,0.029427,-0.067903,0.221812,0.375895,0.071671,2.760288,0.262959,1.872768,0.311043,1.838613,0.765412,0.66048,-1.198054
159,-1.071822,3.268165,2.970262,2.699208,2.414162,-4.988741,-1.362433,3.33032,2.955338,1.501051,-0.974783,3.323854,2.174279,0.398835,-1.907273,1.656782,3.38311,1.277833,-0.728776,0.838316,5.033737,-0.316781,3.819946,-2.074464,0.657697,3.702295,-0.315316,-2.586896
160,0.458394,-3.226549,-0.427892,-1.560236,-1.752712,1.017913,-0.834137,-2.514553,-1.370355,1.3844,-2.12054,-2.057975,-2.577055,-1.648345,2.363035,-0.905574,-2.244988,-0.423499,-0.664636,-0.950649,-2.649756,-0.41838,-1.381606,0.6109,-1.640969,1.436929,-1.096085,1.67255
161,-2.401605,-2.362001,-0.883975,0.712934,-0.63404,2.224697,2.925068,-1.952532,-3.082432,-1.050452,1.280425,0.221788,0.331166,1.617396,0.608693,-2.010235,-2.376901,0.20735,0.393415,-1.475468,-0.947751,1.468702,-1.756278,1.371098,0.835656,-3.009617,1.292525,1.398911
162,4.387541,2.103412,4.493286,0.457174,5.101956,4.436241,1.119434,4.143958,4.916144,3.97335,-1.872557,2.185624,-0.933098,-1.032025,1.105513,2.180918,1.513699,0.839334,-1.548919,0.798249,-0.532814,-0.60733,0.941707,-0.910128,-2.092386,1.82396,0.327742,-0.067727
163,1.846885,6.253517,2.657136,7.003125,6.68891,2.950227,5.496397,6.078218,3.955721,4.459763,1.868575,-0.288483,3.610035,0.355053,-4.953805,-2.558308,1.851057,2.46127,0.85476,-0.000217,1.718228,2.048672,3.406557,2.421888,2.384227,2.497575,1.798101,-3.031588
164,-1.523873,0.967788,1.266801,-0.666912,2.087185,-2.117598,-0.49934,0.391809,1.013281,0.649825,-1.044382,3.612972,0.955361,0.718189,-0.641511,0.890093,3.194123,1.622872,-1.140715,1.08954,2.1885,-0.008153,2.905109,-1.805785,-0.387795,2.898431,1.643661,-2.305309
165,1.24491,0.405817,1.346919,1.566145,-1.896156,-1.941005,0.809248,1.038417,0.522859,-0.01023,-0.502383,-0.290146,-1.287653,0.65868,0.870256,1.165887,-1.4631,-1.992495,0.092028,-0.180051,1.586955,-0.755139,-1.195267,-1.066859,0.675971,-2.114082,-2.130696,1.170002
166,-0.237522,2.425752,0.086381,0.115521,1.444184,-2.14864,-0.580261,1.63313,1.625468,-0.239474,-0.130997,2.574758,1.741038,0.374871,-2.691706,1.245049,2.22676,0.368004,-0.102797,0.703505,3.149568,-0.393789,2.272674,-1.389035,0.512504,1.791708,1.009857,-1.683732
167,0.973786,-1.85999,1.016714,-1.444974,-1.028394,1.024598,0.099435,-0.749181,-0.412751,0.110108,-1.388379,1.30193,-1.580829,0.521091,3.803704,1.376724,-1.377048,-1.721407,-0.951218,-1.043649,-0.863733,-0.879039,-2.261065,-1.695603,-0.904539,-2.094965,-0.298085,1.921995
168,-2.490568,-1.115171,0.274641,0.227069,0.589836,-0.731005,0.364727,-0.940917,-0.61189,0.902068,-1.071105,0.666436,0.548708,-0.090398,-0.396821,-0.505404,1.184601,1.500729,-0.241637,-0.761766,0.69894,0.708116,1.468989,0.654209,-0.195814,2.074608,0.621522,-0.990258
169,-0.212017,4.146468,-1.967872,-4.805306,4.182717,1.845264,-3.101271,1.610551,-0.046223,-1.838989,2.796303,3.67664,3.183593,0.306631,-3.952546,-0.073593,4.944073,3.763981,0.639959,1.434459,-0.221529,0.260695,2.085577,0.165981,-1.363898,2.105896,4.145223,-3.129598
